gauge_id,q_mean,runoff_ratio,flow_period_start,flow_period_end,flow_perc_complete,slope_fdc,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq
DEB11160,0.95,0.4,1977-10-17,2020-12-31,61.702,4.2,129.77,0.02,4.11,30.37,3.39,145.53,15.53,0.0
DEB11170,1.01,0.42,1987-11-01,2020-12-31,47.36,3.37,125.75,0.09,3.91,19.16,3.31,99.69,10.46,0.0
DEB11180,0.86,0.37,1972-11-01,2020-12-31,68.785,2.91,131.06,0.11,2.98,11.34,2.78,66.06,8.7,0.0
DEB11190,0.69,0.32,1993-11-01,2020-12-31,38.779,3.33,141.58,0.05,2.52,19.42,4.59,91.19,9.02,0.0
DEB11200,1.06,0.44,1972-11-01,2020-12-31,68.785,3.48,129.6,0.11,4.08,16.98,3.35,99.28,10.46,0.0
DEB11210,1.1,0.46,1972-11-01,2020-12-31,68.715,4.16,125.04,0.04,4.34,23.57,4.04,141.96,17.74,0.02
DEB11230,0.76,0.36,1972-11-01,2020-11-12,68.594,2.73,138.74,0.13,2.51,7.15,2.15,40.38,6.85,0.0
DEC10000,1.68,0.55,1959-11-01,2020-12-31,87.383,2.67,133.5,0.21,5.34,6.38,3.3,54.68,9.01,0.0
DEC10080,1.72,0.56,1981-11-01,2020-12-31,55.952999999999996,2.92,131.79,0.19,5.77,6.5,2.4,64.16,11.39,0.0
DEC10100,0.76,0.29,1968-11-01,2020-12-31,35.591,2.59,159.9,0.05,2.34,4.29,1.58,86.85,7.44,0.0
DEC10110,1.24,0.47,1960-02-01,2020-12-31,87.023,2.23,136.27,0.24,4.27,9.68,2.37,18.85,6.61,0.0
DEC10120,0.88,0.36,1959-11-01,2020-12-31,87.383,2.63,144.27,0.14,2.58,4.92,1.67,35.75,6.7,0.0
DEC10130,1.45,0.5,1985-11-01,2020-12-31,50.239,2.25,134.26,0.31,4.58,5.09,2.25,12.71,5.61,0.0
DEC10140,1.21,0.48,1958-11-01,2020-12-31,88.81,2.84,130.56,0.15,4.48,14.25,2.61,69.72,7.28,0.0
DEC10150,1.68,0.57,1959-11-01,2020-12-31,87.383,3.31,130.68,0.16,5.77,7.48,2.84,81.85,9.86,0.0
DEC10160,0.52,0.21,1965-11-01,2020-12-31,78.571,1.7,167.49,0.16,1.34,0.68,1.5,2.72,4.8,0.0
DEC10200,1.27,0.46,1959-03-13,2020-12-31,88.294,2.56,134.08,0.23,4.28,7.72,2.2,27.67,6.83,0.0
DEC10210,0.64,0.26,1977-06-01,2020-12-31,62.261,2.15,147.02,0.16,1.74,4.4,1.64,4.91,3.7,0.0
DEC10230,1.23,0.52,1961-11-01,2020-12-31,84.524,2.1,143.31,0.25,3.75,5.36,1.67,16.36,3.74,0.0
DEC10240,1.43,0.53,1969-11-01,2020-12-31,72.71600000000001,1.9,139.63,0.13,4.26,3.06,1.49,52.73,7.58,0.0
DEC10280,1.33,0.47,1958-11-01,2020-12-31,84.528,1.64,146.37,0.4,3.38,1.0,1.68,5.35,6.49,0.0
DEC10290,0.67,0.26,1958-11-01,2020-12-31,88.81,0.94,171.93,0.32,1.42,0.57,1.17,5.35,6.49,0.0
DEC10300,1.38,0.5,1973-11-01,2020-12-31,67.381,2.68,145.28,0.26,3.98,1.96,1.88,21.37,6.34,0.0
DEC10310,1.17,0.45,1962-06-01,2020-12-31,83.194,2.72,132.19,0.15,4.24,14.33,2.94,67.07,8.08,0.0
DEC10320,1.66,0.55,1981-11-01,2020-12-31,55.952999999999996,2.87,138.16,0.21,5.39,5.18,2.26,57.76,11.14,0.0
DEC10340,1.5,0.49,1959-11-01,2020-12-31,87.383,3.09,131.07,0.14,4.9,7.62,3.05,74.95,10.86,0.0
DEC10350,1.7,0.56,1973-09-07,2020-12-31,65.989,1.76,141.71,0.42,4.56,2.69,3.36,10.89,5.7,0.0
DEC10370,1.3,0.49,1960-02-04,2020-12-31,87.01100000000001,2.28,134.12,0.2,4.37,9.38,2.23,30.55,7.19,0.0
DEC10380,3.34,1.21,1989-11-01,2020-12-31,44.524,2.04,150.6,0.53,8.26,2.17,1.97,31.33,3.49,0.0
DEC10390,1.21,0.46,1959-11-01,2020-12-31,87.383,2.67,133.13,0.15,4.34,11.38,2.42,59.82,7.49,0.0
DEC10410,1.36,0.51,1995-11-01,2020-12-31,35.955,3.0,127.75,0.14,5.12,14.5,2.54,71.38,7.11,0.0
DEC10420,0.92,0.36,1977-06-01,2020-12-31,62.022999999999996,1.09,164.1,0.4,1.77,0.05,1.0,0.93,13.0,0.0
DEC10430,1.35,0.52,1959-11-01,2020-12-31,87.383,1.73,155.0,0.23,3.62,1.63,1.56,25.12,6.98,0.0
DEC10440,1.28,0.47,1982-11-01,2020-12-31,54.283,3.06,139.16,0.08,4.42,11.78,3.73,80.97,12.08,0.0
DED10050,1.23,0.49,1984-11-01,2020-12-31,48.811,2.1,161.29,0.24,3.53,4.68,3.22,20.42,4.59,0.0
DED10070,1.14,0.42,1997-11-01,2020-12-31,33.096,2.37,161.68,0.23,3.18,3.14,3.0,17.36,5.16,0.0
DED10220,1.01,0.44,1968-11-01,2020-12-31,73.095,1.23,174.0,0.36,2.23,1.65,1.5,1.61,5.64,0.0
DED10240,0.66,0.36,1961-01-01,2020-12-31,85.32499999999999,1.42,162.36,0.07,1.47,0.31,2.57,31.66,14.57,0.0
DED10260,1.29,0.48,1991-11-01,2020-12-31,41.669,2.62,161.61,0.22,3.76,4.61,3.15,25.25,6.8,0.0
DED10290,1.96,0.74,1965-11-01,2020-12-31,77.82,3.33,167.92,0.14,6.74,9.2,3.54,69.26,10.59,0.0
DED10300,0.46,0.26,1961-01-01,2020-12-31,85.713,1.16,168.14,0.16,1.06,0.44,1.53,0.25,1.25,0.0
DED10320,0.75,0.34,2005-11-01,2020-12-31,21.668000000000003,3.02,142.64,0.07,2.38,7.07,2.83,65.49,8.26,0.0
DED10340,0.9,0.39,1961-01-01,2020-12-31,78.567,2.29,162.91,0.16,2.77,5.19,2.59,27.28,5.18,0.0
DED10400,1.23,0.49,1964-11-01,2020-12-31,80.21000000000001,2.47,167.15,0.13,3.7,4.69,3.15,50.04,11.14,0.0
DED10480,0.8,0.37,1961-01-01,2020-12-31,85.705,1.33,164.17,0.28,1.89,1.69,1.67,3.53,7.17,0.0
DED10530,0.79,0.41,1961-01-01,2020-12-31,81.903,1.39,167.11,0.28,1.85,1.05,1.9,0.54,4.29,0.0
DED10620,0.67,0.32,1961-01-01,2020-12-31,85.713,1.7,162.69,0.16,1.76,2.39,1.83,11.9,7.24,0.0
DED10640,0.68,0.33,1982-11-01,2020-12-31,53.093999999999994,1.71,162.8,0.18,1.72,5.51,1.71,1.97,2.88,0.0
DED10690,0.62,0.32,1961-01-01,2020-12-31,85.713,1.51,162.07,0.16,1.58,3.61,1.85,7.86,3.77,0.0
DED10700,1.12,0.5,1961-01-01,2020-12-31,85.713,1.7,165.56,0.29,3.0,2.14,2.14,6.12,4.15,0.0
DED10830,0.94,0.41,1964-11-01,2020-12-31,73.091,2.58,156.96,0.13,2.87,6.63,2.43,40.47,5.7,0.0
DED10860,0.69,0.31,1989-11-01,2020-12-31,44.524,3.07,156.67,0.08,2.38,11.83,3.38,66.36,8.51,0.0
DED10890,0.51,0.27,1961-01-01,2020-12-31,85.713,2.42,155.42,0.06,1.64,10.03,2.12,50.47,10.03,0.0
DED10920,0.98,0.41,1991-11-01,2020-12-31,41.669,2.59,156.75,0.12,3.2,8.14,2.48,53.75,5.55,0.0
DED10970,0.48,0.26,1961-01-01,2020-12-31,85.713,2.1,161.58,0.08,1.41,4.24,2.1,30.61,7.92,0.0
DED11050,0.51,0.27,1961-11-01,2020-12-31,84.524,2.04,163.66,0.13,1.47,2.03,2.27,8.19,5.4,0.0
DED11120,0.72,0.36,1967-11-01,2020-12-31,75.493,2.73,156.08,0.06,2.26,4.16,2.81,58.5,12.77,0.01
DED11150,0.72,0.33,1962-11-01,2020-12-31,82.85,3.48,161.64,0.04,2.45,8.66,3.59,93.14,13.58,0.0
DED11190,0.87,0.37,1991-11-01,2020-12-31,39.166000000000004,3.1,153.36,0.1,2.82,5.96,3.39,62.0,8.76,0.0
DED11280,0.26,0.16,1961-01-01,2020-12-31,85.713,1.73,165.29,0.07,0.73,3.83,4.43,5.88,4.69,0.0
DED11370,0.33,0.19,1988-11-01,2020-12-31,45.952,2.01,154.97,0.04,0.83,2.61,2.79,33.42,16.71,0.0
DED11420,0.38,0.23,1961-01-01,2020-12-31,85.709,1.27,162.44,0.13,0.91,1.61,2.21,2.03,7.5,0.0
DED11450,0.94,0.46,1993-11-01,2020-12-31,38.81,1.37,165.31,0.35,2.28,1.31,1.89,2.03,7.5,0.0
DED11460,1.01,0.46,1961-01-01,2020-12-31,85.713,2.35,171.24,0.16,2.83,2.58,2.58,30.41,6.34,0.0
DED11480,0.37,0.22,2001-04-12,2020-12-31,28.176000000000002,1.48,198.63,0.11,1.23,2.32,3.14,4.63,5.5,0.0
DED11490,0.42,0.26,2006-11-01,2020-12-31,20.24,2.02,147.62,0.06,1.16,3.46,2.5,37.69,6.62,0.0
DED11510,0.3,0.18,1995-04-01,2020-12-31,36.037,1.59,149.46,0.07,0.78,3.08,4.35,9.92,7.21,0.0
DED11540,0.53,0.29,1978-11-01,2020-12-31,59.29299999999999,1.84,167.08,0.13,1.52,6.3,2.23,7.82,11.59,0.0
DED11610,0.37,0.2,1961-01-01,2020-12-31,83.515,2.37,148.02,0.04,1.11,3.26,2.4,45.0,10.11,0.0
DED11620,0.38,0.22,1990-11-01,2020-12-31,43.089,2.82,167.1,0.03,1.18,5.86,3.62,68.34,13.76,0.0
DED11640,0.75,0.35,1965-11-01,2020-12-31,69.575,1.9,169.67,0.17,1.9,2.24,2.3,13.44,5.45,0.0
DED11660,0.76,0.37,1986-11-01,2020-12-31,48.811,2.05,154.82,0.12,2.23,9.73,2.31,33.03,5.68,0.0
DED11690,1.15,0.42,2008-08-01,2020-12-31,17.741,2.52,156.33,0.18,3.61,4.33,2.89,39.67,6.52,0.0
DED11720,0.93,0.37,2004-11-01,2020-12-31,23.095,2.91,150.67,0.11,2.94,8.0,4.29,59.6,6.88,0.0
DED11790,0.33,0.19,1997-11-01,2020-12-31,33.096,0.9,165.64,0.14,0.68,0.95,1.5,59.6,6.88,0.0
DED11810,0.24,0.14,2008-04-01,2020-12-31,17.553,1.86,155.3,0.04,0.52,1.4,1.75,21.4,5.49,0.01
DED11820,0.64,0.32,1961-01-01,2020-12-31,84.285,1.07,169.23,0.26,1.35,0.67,1.31,1.6,5.69,0.0
DED11840,0.33,0.18,1970-11-01,2020-12-31,64.526,1.48,160.23,0.08,0.77,2.65,1.68,11.28,8.51,0.0
DED11960,0.59,0.3,1991-11-01,2020-12-31,41.669,1.36,160.29,0.19,1.31,1.5,1.62,2.29,10.67,0.0
DED11980,0.68,0.31,1987-11-01,2020-12-31,45.956,1.33,155.03,0.25,1.74,2.97,1.78,2.17,3.82,0.0
DED11990,0.45,0.26,1979-11-01,2020-12-31,58.812,2.26,165.12,0.06,1.44,6.35,3.97,37.45,9.3,0.0
DED12030,0.65,0.32,2010-11-01,2020-12-31,14.526,1.75,147.33,0.2,1.51,2.11,1.46,37.45,9.3,0.0
DED12100,0.56,0.29,1966-11-01,2020-12-31,71.672,1.88,161.59,0.15,1.48,3.41,1.67,7.43,6.0,0.0
DED12110,0.76,0.39,1961-01-01,2020-12-31,84.28099999999999,1.58,166.7,0.19,1.93,1.86,1.58,9.51,4.52,0.0
DED12180,0.91,0.36,1997-04-01,2020-12-31,33.933,2.95,162.17,0.08,3.08,6.61,2.81,68.0,7.45,0.0
DED12320,0.47,0.25,1975-11-01,2020-12-31,64.526,1.57,164.07,0.11,1.19,3.36,1.9,10.07,5.34,0.0
DED12340,0.57,0.31,2009-11-01,2020-12-31,15.953999999999999,1.71,155.2,0.13,1.4,3.9,2.05,15.2,5.07,0.0
DED12370,0.16,0.09,1965-11-01,2020-12-31,78.684,1.74,166.72,0.04,0.37,1.09,2.07,17.47,14.7,0.0
DED12430,0.59,0.29,2009-11-01,2020-12-31,15.953999999999999,1.71,160.5,0.21,1.41,3.2,2.13,17.47,14.7,0.0
DED12470,0.4,0.22,1961-01-01,2020-12-31,79.998,1.49,162.45,0.12,1.09,2.6,2.51,3.23,6.11,0.0
DED12500,0.53,0.28,1962-11-01,2020-12-31,83.096,2.02,157.58,0.07,1.76,10.81,2.27,44.12,6.34,0.0
DED12510,1.39,0.53,1961-01-01,2020-12-31,85.713,2.03,168.78,0.3,3.8,1.71,2.15,13.98,5.89,0.0
DED12520,0.57,0.3,1964-11-01,2020-12-31,80.23700000000001,1.4,160.45,0.16,1.49,5.09,2.01,2.65,4.42,0.0
DED12530,0.2,0.12,1991-11-01,2020-12-31,40.183,2.46,143.12,0.01,0.6,6.73,3.37,53.27,10.34,0.03
DED12570,0.42,0.22,1963-11-01,2020-12-31,81.657,2.18,156.04,0.07,1.25,4.02,2.12,28.02,5.75,0.0
DED12660,0.55,0.28,1978-11-01,2020-12-31,60.239,2.17,158.24,0.1,1.59,6.95,2.34,22.27,8.23,0.0
DED12680,1.53,0.59,1961-01-01,2020-12-31,85.677,1.96,166.22,0.36,4.18,2.2,3.02,12.59,8.08,0.0
DED12710,0.51,0.27,1965-11-01,2020-12-31,78.809,1.29,156.06,0.16,1.23,1.85,1.72,4.31,5.3,0.0
DEE10000,0.23,0.14,1992-11-01,2020-12-31,40.101,2.52,153.77,0.04,0.68,1.92,8.33,29.58,11.48,0.0
DEE10010,0.24,0.16,1970-11-01,2020-12-31,71.66799999999999,2.36,155.88,0.04,0.74,2.94,3.89,24.63,8.68,0.0
DEE10020,0.29,0.18,1973-11-01,2020-12-31,67.381,1.78,161.33,0.07,0.79,2.43,2.55,9.39,8.15,0.0
DEE10030,0.32,0.2,1970-11-01,2020-12-31,71.66799999999999,1.92,157.24,0.07,0.83,1.29,2.33,13.31,8.15,0.0
DEE10040,0.29,0.18,1992-11-01,2020-12-31,40.117000000000004,3.86,150.23,0.01,1.09,18.58,3.69,101.43,10.94,0.02
DEE10050,0.25,0.15,1992-11-01,2020-12-31,40.238,3.94,148.74,0.01,0.87,14.0,4.3,87.41,15.53,0.02
DEE10070,0.61,0.3,1951-01-01,2020-12-31,98.572,2.1,169.37,0.11,1.7,2.28,1.99,24.6,9.58,0.0
DEE10090,0.1,0.06,1997-01-01,2020-12-31,34.285,1.37,154.65,0.03,0.2,0.52,1.71,13.35,7.87,0.01
DEE10100,0.36,0.21,1996-06-01,2020-12-31,35.122,0.62,165.79,0.24,0.52,0.0,0.0,13.35,7.87,0.0
DEE10120,0.29,0.18,1996-11-01,2011-04-30,20.706,1.74,158.77,0.07,0.57,1.77,2.3,5.54,5.54,0.0
DEE10160,0.36,0.21,2002-11-01,2020-12-31,25.954,1.63,155.12,0.13,0.86,0.0,0.0,5.54,5.54,0.0
DEE10170,0.42,0.25,1951-01-01,2020-12-31,100.0,1.7,164.91,0.15,1.05,0.0,0.0,0.49,4.25,0.0
DEE10190,0.72,0.34,1975-11-01,2020-12-31,56.113,2.66,149.56,0.13,2.17,5.24,2.92,35.47,11.82,0.0
DEE10200,0.71,0.35,1951-01-01,2020-12-31,100.0,2.15,153.91,0.19,2.13,0.45,3.1,4.04,6.8,0.0
DEE10210,1.14,0.52,1953-11-01,2020-12-31,93.703,3.07,155.82,0.1,3.76,7.38,4.05,64.87,12.33,0.0
DEE10230,0.78,0.4,1991-07-01,2015-12-31,34.766000000000005,1.33,180.5,0.28,1.72,0.32,2.33,0.36,2.67,0.0
DEE10240,0.35,0.21,1960-11-01,2020-12-31,81.047,2.19,183.71,0.07,0.97,1.37,3.23,12.56,18.66,0.0
DEE10250,0.42,0.27,1997-11-01,2020-12-31,32.99,1.27,178.14,0.17,0.88,0.38,2.0,0.05,1.0,0.0
DEE10260,0.17,0.12,1969-11-01,2020-12-31,71.64399999999999,2.1,170.35,0.04,0.46,1.07,2.72,17.87,10.28,0.0
DEE10270,0.3,0.18,1965-11-01,2020-12-31,78.809,1.4,177.5,0.08,0.71,2.89,2.23,3.2,6.41,0.0
DEE10280,0.39,0.24,1962-11-01,2020-12-31,80.34700000000001,1.58,169.57,0.11,0.99,1.94,2.36,7.43,11.15,0.0
DEE10290,0.17,0.11,1969-01-01,2020-12-31,63.032,1.66,169.27,0.05,0.39,0.39,1.14,6.49,6.33,0.0
DEE10310,0.08,0.06,1997-11-01,2020-12-31,32.627,1.78,153.29,0.01,0.2,0.1,1.0,31.0,16.69,0.04
DEE10340,0.32,0.18,1993-02-01,2011-06-30,26.298,1.23,175.18,0.13,0.63,0.59,1.25,0.18,3.0,0.0
DEE10350,0.19,0.13,1992-12-14,2020-12-31,40.07,1.61,166.7,0.03,0.51,4.0,3.72,21.74,14.32,0.0
DEE10360,0.19,0.13,1997-11-01,2020-12-31,33.096,2.42,155.91,0.03,0.49,1.36,2.14,21.27,6.88,0.0
DEE10370,0.15,0.1,1965-06-01,2020-12-31,73.59599999999999,1.42,168.9,0.05,0.33,0.0,0.0,0.4,1.58,0.0
DEE10380,0.11,0.08,1978-11-01,2020-12-31,60.114000000000004,1.84,171.17,0.01,0.31,2.54,2.67,38.58,8.2,0.02
DEE10390,0.12,0.08,2005-01-01,2020-12-31,22.857,1.55,172.67,0.02,0.35,4.6,4.6,20.33,9.53,0.0
DEE10400,0.14,0.1,1965-11-01,2020-12-31,77.38199999999999,1.23,175.52,0.05,0.29,0.77,1.54,20.33,9.53,0.0
DEE10410,0.14,0.1,1966-11-01,2020-12-31,77.38199999999999,0.8,171.68,0.06,0.26,0.81,1.13,3.15,6.42,0.0
DEE10420,0.66,0.35,1983-01-01,2020-11-26,54.071000000000005,3.33,146.62,0.08,2.63,24.0,7.16,79.13,15.41,0.0
DEE10430,0.67,0.37,1951-01-01,2020-12-31,100.0,2.97,153.84,0.08,2.36,10.64,4.99,61.58,10.34,0.0
DEE10440,0.5,0.29,1959-11-01,2020-12-31,86.194,2.92,157.76,0.07,1.77,9.65,4.75,53.86,7.87,0.0
DEE10450,0.36,0.23,1960-11-01,2020-12-31,85.951,2.19,162.8,0.09,1.05,2.69,4.18,10.76,9.77,0.0
DEE10460,0.41,0.25,1959-11-01,2020-12-31,62.856,2.54,165.87,0.05,1.27,5.47,4.0,49.63,15.33,0.01
DEE10470,0.33,0.21,1955-11-01,2020-12-31,89.89399999999999,1.9,170.82,0.05,0.94,2.27,3.4,28.18,14.33,0.0
DEE10480,0.14,0.1,1969-11-01,2020-12-31,65.363,1.55,159.57,0.03,0.34,0.45,4.75,12.81,14.94,0.0
DEE10520,0.97,0.3,1969-11-01,2020-12-31,72.395,1.81,158.88,0.25,3.68,14.0,4.7,4.17,10.53,0.0
DEE10530,1.0,0.37,1967-11-01,2020-12-31,75.954,1.62,164.33,0.31,3.02,4.92,6.4,0.37,3.17,0.0
DEE10540,0.94,0.36,1997-11-01,2020-12-31,33.096,1.96,160.23,0.28,2.77,2.45,6.75,1.23,5.4,0.0
DEE10550,0.69,0.33,1960-11-01,2020-12-31,85.951,1.53,164.83,0.23,1.91,1.34,4.94,0.53,3.88,0.0
DEE10560,0.56,0.3,1951-01-01,2020-12-31,98.572,1.74,161.6,0.15,1.49,1.24,3.19,5.69,8.66,0.0
DEE10570,0.42,0.25,1951-01-01,2020-12-31,100.0,1.96,163.01,0.11,1.15,0.2,3.5,5.72,8.06,0.0
DEE10580,0.32,0.19,1988-11-01,2020-12-31,45.952,1.82,157.42,0.08,0.84,0.35,5.5,9.58,7.62,0.0
DEE10590,2.48,0.74,1960-11-01,2020-12-31,85.951,2.67,144.22,0.32,7.63,4.15,2.36,43.37,12.01,0.0
DEE10600,1.98,0.62,1951-01-01,2020-12-31,97.141,3.03,143.17,0.19,6.43,5.77,2.59,65.6,9.6,0.0
DEE10610,2.5,0.65,1951-01-01,2020-12-31,100.0,2.11,157.88,0.57,7.19,5.23,1.71,8.42,8.42,0.0
DEE10620,1.97,0.57,1968-11-01,2020-12-31,74.523,2.51,155.98,0.35,6.52,2.9,2.43,24.94,7.35,0.0
DEE10630,1.6,0.61,1951-01-01,2020-12-31,94.286,3.7,140.19,0.08,6.36,17.21,4.23,102.94,12.24,0.0
DEE10640,1.21,0.57,1968-11-01,2020-12-31,58.812,3.64,140.95,0.02,4.18,11.13,3.52,106.85,21.97,0.01
DEE10660,0.94,0.45,2006-09-01,2020-12-31,20.479,3.89,134.79,0.04,3.51,17.43,5.67,112.7,15.47,0.0
DEE10670,0.91,0.45,1951-01-01,2020-12-31,100.0,2.81,152.78,0.12,2.98,7.62,4.24,55.01,10.81,0.0
DEE10680,0.7,0.37,1951-01-01,2020-12-31,100.0,2.78,154.97,0.1,2.17,5.7,3.67,38.17,7.75,0.0
DEE10690,0.31,0.2,1980-11-01,2020-12-31,57.379999999999995,2.31,154.56,0.03,0.91,3.64,3.84,51.26,12.04,0.0
DEE10700,0.5,0.27,1990-11-01,2019-12-31,40.774,3.52,166.37,0.0,1.72,9.7,4.94,102.55,15.56,0.06
DEE10710,2.36,0.64,1961-11-01,2020-12-31,84.524,2.79,152.02,0.25,7.31,7.57,1.73,67.57,11.91,0.0
DEE10720,1.81,0.54,1970-11-01,2020-12-31,70.24000000000001,2.42,152.96,0.21,5.68,5.64,1.74,50.04,8.74,0.0
DEE10730,0.7,0.35,1971-11-01,2020-12-31,70.24000000000001,1.55,164.75,0.22,1.84,1.54,2.18,2.9,7.72,0.0
DEE10740,0.47,0.26,1982-11-01,2020-12-31,53.093999999999994,1.78,160.91,0.1,1.25,1.43,2.08,16.71,9.92,0.0
DEE10760,0.86,0.38,1961-11-01,2019-12-31,80.23700000000001,1.97,162.61,0.15,2.94,6.81,3.15,30.11,7.1,0.0
DEE10790,0.19,0.12,1968-11-01,2020-12-31,74.523,3.18,183.12,0.01,0.62,6.02,4.72,84.59,15.3,0.04
DEE10810,0.21,0.13,1986-11-01,2020-12-31,48.811,2.25,156.36,0.04,0.63,2.85,11.75,26.91,10.21,0.0
DEE10830,0.27,0.18,1973-11-01,2020-12-31,67.381,1.28,157.83,0.1,0.57,0.33,1.67,3.22,5.69,0.0
DEE10840,0.22,0.14,1995-11-01,2019-12-31,34.524,1.42,155.91,0.07,0.46,0.13,1.5,5.83,16.75,0.0
DEE10850,0.37,0.24,1971-11-01,2020-12-31,65.95400000000001,1.12,159.0,0.15,0.66,0.0,0.0,5.41,14.88,0.0
DEE10880,0.34,0.22,1990-11-01,2019-12-31,41.665,2.95,150.79,0.07,0.9,0.07,2.0,17.64,14.97,0.0
DEE10890,0.3,0.2,1990-11-01,2020-12-31,43.097,3.07,149.59,0.05,0.82,0.14,4.0,37.79,13.37,0.0
DEE10900,1.58,1.01,2009-11-01,2020-12-31,15.953999999999999,3.36,127.7,0.03,4.62,0.0,0.0,89.19,33.04,0.01
DEE10910,0.27,0.17,1971-11-01,2020-12-31,70.24000000000001,1.23,154.08,0.09,0.52,0.0,0.0,4.92,7.15,0.0
DEE10920,0.16,0.1,1990-11-01,2020-12-31,42.538,1.32,151.78,0.03,0.32,0.22,1.2,22.7,13.04,0.0
DEE10930,0.45,0.28,1991-11-01,2020-12-31,41.669,1.26,158.39,0.18,0.88,0.07,2.0,1.14,5.33,0.0
DEE10940,0.18,0.11,1994-11-01,2020-12-31,37.383,1.08,152.6,0.05,0.33,0.0,0.0,6.36,5.3,0.0
DEE10950,0.13,0.09,1975-11-01,2020-12-31,51.67,1.7,166.3,0.04,0.28,0.76,1.67,7.73,9.44,0.0
DEE10960,0.3,0.19,1970-11-01,2020-12-31,63.093999999999994,1.76,157.07,0.08,0.68,0.17,1.4,11.0,10.04,0.0
DEE10970,0.3,0.2,1970-11-01,2020-12-31,71.66799999999999,2.2,146.82,0.05,0.8,1.53,2.78,28.1,12.99,0.0
DEE10980,0.25,0.14,1979-11-01,2020-12-31,58.812,2.1,143.55,0.03,0.63,1.25,1.72,30.02,11.66,0.01
DEE11020,0.16,0.11,1998-11-01,2020-12-31,31.668000000000003,2.51,149.71,0.02,0.47,2.1,2.93,42.57,16.25,0.0
DEE11030,0.29,0.19,1983-11-01,2020-12-31,34.528,2.48,143.45,0.03,0.7,0.64,3.5,37.91,18.95,0.0
DEE11050,0.45,0.3,1993-11-01,2020-12-31,38.81,1.57,148.15,0.12,0.9,0.08,2.0,12.23,8.83,0.0
DEE11060,0.34,0.21,1999-11-01,2020-12-31,30.241,2.44,136.65,0.04,0.84,0.2,2.0,31.55,14.34,0.0
DEE11070,0.31,0.21,1970-11-01,2020-12-31,67.381,2.48,144.4,0.04,0.87,0.44,5.0,37.6,20.14,0.0
DEE11090,0.41,0.27,1979-11-01,2020-12-31,58.812,0.94,162.32,0.21,0.7,0.02,1.0,37.6,20.14,0.0
DEE11100,0.39,0.26,2008-11-01,2020-12-31,17.381,1.71,143.0,0.09,0.82,0.0,0.0,7.27,16.0,0.0
DEE11110,0.21,0.13,2003-11-01,2020-12-31,24.526999999999997,0.92,164.75,0.11,0.33,0.0,0.0,7.27,16.0,0.0
DEE11120,0.32,0.21,2000-11-01,2020-12-31,28.809,2.37,137.05,0.04,0.79,0.68,2.17,34.47,16.79,0.0
DEE11130,0.36,0.23,1993-11-01,2020-12-31,38.81,2.17,138.62,0.04,0.86,0.23,2.0,39.19,14.35,0.0
DEE11140,0.34,0.22,1993-11-01,2019-12-31,37.379,1.39,153.0,0.11,0.64,0.12,1.0,5.92,9.25,0.0
DEE11150,0.26,0.17,1992-11-01,2020-12-31,40.238,1.99,146.52,0.05,0.69,1.59,2.26,22.81,8.56,0.0
DEE11160,0.27,0.18,1992-11-01,2020-12-31,40.238,2.21,146.96,0.04,0.76,1.89,3.64,28.33,11.59,0.01
DEE11170,0.32,0.21,1975-11-01,2020-12-31,64.526,2.63,150.91,0.04,0.95,2.93,4.3,40.27,9.04,0.0
DEE11200,0.44,0.26,1971-11-01,2019-12-31,67.377,1.16,153.11,0.17,0.8,0.07,1.5,0.84,2.24,0.0
DEE11210,0.4,0.23,1996-11-01,2018-12-31,31.665,1.45,146.86,0.15,0.81,0.05,1.0,0.1,2.0,0.0
DEE11220,0.3,0.18,1992-11-01,2020-05-31,39.401,1.28,154.81,0.11,0.61,0.08,1.0,2.96,5.5,0.0
DEE11230,0.35,0.2,1974-11-01,2020-12-31,51.67,1.46,149.38,0.11,0.84,0.94,1.33,1.29,4.89,0.0
DEE11250,0.27,0.17,1992-11-01,2020-12-31,40.238,2.95,142.48,0.03,0.85,3.96,2.74,64.37,15.66,0.0
DEF10110,0.72,0.32,1991-01-01,2020-12-31,42.858000000000004,2.15,142.21,0.17,2.42,2.76,2.96,7.07,5.69,0.0
DEF10160,1.38,0.56,2000-01-01,2020-12-31,29.815,2.25,124.0,0.2,4.5,4.05,2.08,34.53,1.81,0.0
DEF10190,0.96,0.38,1998-07-01,2020-12-31,32.15,2.78,126.77,0.14,3.27,5.73,4.5,55.18,13.8,0.0
DEF10220,1.02,0.44,1988-12-01,2020-12-31,45.835,1.74,141.1,0.3,2.86,0.87,1.59,1.48,9.2,0.0
DEF10230,0.94,0.4,1984-11-01,2020-12-31,51.666000000000004,1.32,149.51,0.37,1.98,0.0,0.0,1.48,9.2,0.0
DEF10240,0.72,0.31,1984-11-01,2020-12-31,51.666000000000004,2.1,137.2,0.15,1.94,1.43,1.67,16.14,11.53,0.0
DEF10250,0.65,0.32,2002-10-22,2020-12-31,25.708,3.08,133.71,0.07,2.37,8.94,3.71,73.76,8.04,0.0
DEF10280,1.04,0.44,1992-08-01,2020-12-31,40.598,1.87,139.93,0.26,2.8,0.57,1.6,9.07,9.07,0.0
